layer,research_code,parent_research_code,name_ar,name_fr,latitude,longitude,source_locator,existing_entity_id
imada,63549999,6354,العبادلة,El Abadla,33.509903,9.293129,ADM4 row / research sector code 63549999; dated ADM3 parent 6354,
imada,63542051,6354,دوز الشرقية,Douz Est,33.288047,9.565316,ADM4 row / research sector code 63542051; dated ADM3 parent 6354,
imada,63542054,6354,العوينة الجنوبية,El Aouina Sud,33.076265,9.530259,ADM4 row / research sector code 63542054; dated ADM3 parent 6354,
imada,63542053,6354,العوينة الشمالية,El Aouina Nord,33.125591,9.594294,ADM4 row / research sector code 63542053; dated ADM3 parent 6354,
imada,32521059,3252,الوردانين الجنوبية,Ouerdaninie Sud,35.695165,10.663399,ADM4 row / research sector code 32521059; dated ADM3 parent 3252,
imada,32521058,3252,الوردانين الشمالية,Ouerdanine Nord,35.72428,10.655846,ADM4 row / research sector code 32521058; dated ADM3 parent 3252,
imada,32521061,3252,سيدي بو عثمان,Sidi Bou Othman,35.677263,10.695033,ADM4 row / research sector code 32521061; dated ADM3 parent 3252,
imada,32521060,3252,منزل خير,Menzel Khair,35.69567,10.708926,ADM4 row / research sector code 32521060; dated ADM3 parent 3252,
imada,32521062,3252,وادي الجبس,Oued El Jebs,35.674716,10.671567,ADM4 row / research sector code 32521062; dated ADM3 parent 3252,
imada,63552058,6355,نويل الشمالية,Nouil Nord,33.506986,8.883514,ADM4 row / research sector code 63552058; dated ADM3 parent 6355,
imada,63552059,6355,نويل الجنوبية,Nouil Sud,33.473677,8.900778,ADM4 row / research sector code 63552059; dated ADM3 parent 6355,
imada,63552056,6355,العذارة,El Adhara,32.957508,9.046159,ADM4 row / research sector code 63552056; dated ADM3 parent 6355,
imada,63552057,6355,غليسية,Ghelissia,32.980645,9.232423,ADM4 row / research sector code 63552057; dated ADM3 parent 6355,
imada,63552055,6355,دوز الغربية,Douz Ouest,33.009209,9.456555,ADM4 row / research sector code 63552055; dated ADM3 parent 6355,
imada,3157980,3157,ولاد محمد,Ouled Mhamed,35.857399,10.458334,ADM4 row / research sector code 3157980; dated ADM3 parent 3157,
imada,3157977,3157,الجرابعة,El Jarabâa,35.83403,10.482664,ADM4 row / research sector code 3157977; dated ADM3 parent 3157,
imada,3157979,3157,زعارنة الشرقية,Zearna Est,35.900128,10.514878,ADM4 row / research sector code 3157979; dated ADM3 parent 3157,
imada,3157982,3157,بلعوم,Balaoum,35.850976,10.372658,ADM4 row / research sector code 3157982; dated ADM3 parent 3157,
imada,32571091,3257,المصدور,El Masdour,35.67372,10.732036,ADM4 row / research sector code 32571091; dated ADM3 parent 3257,
imada,32571092,3257,منزل حرب,Menzel Harb,35.70069,10.742667,ADM4 row / research sector code 32571092; dated ADM3 parent 3257,
imada,63542052,6354,القلعة,El Golaa,33.494968,8.995303,ADM4 row / research sector code 63542052; dated ADM3 parent 6354,
imada,3158983,3158,سيدي بو علي,Sidi Bou Ali,35.958598,10.486001,ADM4 row / research sector code 3158983; dated ADM3 parent 3158,
imada,3158984,3158,السد القبلي,Essed Sud,35.934094,10.429773,ADM4 row / research sector code 3158984; dated ADM3 parent 3158,
imada,3158986,3158,الشويشة,Ech-Chouicha,35.966581,10.380144,ADM4 row / research sector code 3158986; dated ADM3 parent 3158,
imada,32571089,3257,المنارة,El Manara,35.689988,10.767565,ADM4 row / research sector code 32571089; dated ADM3 parent 3257,
imada,32571088,3257,بنبلة الغربية,Bembla Ouest,35.680194,10.788519,ADM4 row / research sector code 32571088; dated ADM3 parent 3257,
imada,32571087,3257,بنبلة,Bembla,35.702629,10.792193,ADM4 row / research sector code 32571087; dated ADM3 parent 3257,
imada,3157981,3157,السد الغربي,Essed Ouest,35.9217,10.385833,ADM4 row / research sector code 3157981; dated ADM3 parent 3157,
imada,32571090,3257,منزل النور,Menzel En-Nour,35.663807,10.77126,ADM4 row / research sector code 32571090; dated ADM3 parent 3257,
imada,3152951,3166,زاوية سوسة,Zaouiet Sousse,35.785005,10.61872,ADM4 row / research sector code 3152951; dated ADM3 parent 3166,
imada,31651049,3165,واد لاية,Oued Leya,35.785877,10.422957,ADM4 row / research sector code 31651049; dated ADM3 parent 3165,
imada,31651048,3165,النقر,En-Nagr,35.800514,10.49974,ADM4 row / research sector code 31651048; dated ADM3 parent 3165,
imada,31651046,3165,القلعة الصغري حشاد,Kalâa Seghira Hached,35.830318,10.530825,ADM4 row / research sector code 31651046; dated ADM3 parent 3165,
imada,31651047,3165,القلعة الصغري المدينة,Kalâa Seghira Ville,35.805934,10.544776,ADM4 row / research sector code 31651047; dated ADM3 parent 3165,
imada,31651045,3165,القلعة الصغري الشرقية,Kalâa Seghira Est,35.820833,10.572484,ADM4 row / research sector code 31651045; dated ADM3 parent 3165,
imada,3157978,3157,زعارنة الغربية,Zearna Ouest,35.888226,10.457716,ADM4 row / research sector code 3157978; dated ADM3 parent 3157,
imada,63522039,6352,‫اسفطميمية‬ ‫ليماقس‬,Limagues Estiffimia,33.937617,9.166465,ADM4 row / research sector code 63522039; dated ADM3 parent 6352,
imada,63522042,6352,‫سعيدان‬,Saïdane,33.74488,9.25753,ADM4 row / research sector code 63522042; dated ADM3 parent 6352,
imada,1651431,1651,مقرن,Mograne,36.429414,10.102692,ADM4 row / research sector code 1651431; dated ADM3 parent 1651,
imada,1651430,1651,بئر حليمة,Bir Halima,36.358401,10.052528,ADM4 row / research sector code 1651430; dated ADM3 parent 1651,
imada,1651435,1651,واد الزيت,Oued Ezzit,36.41497,10.330211,ADM4 row / research sector code 1651435; dated ADM3 parent 1651,
imada,1651434,1651,واد الرمل,Oued Erremel,36.414709,10.262409,ADM4 row / research sector code 1651434; dated ADM3 parent 1651,
imada,1651433,1651,العيثة,El Aïtha,36.40223,10.195767,ADM4 row / research sector code 1651433; dated ADM3 parent 1651,
imada,1651432,1651,جيملة,Jimla,36.472833,10.196249,ADM4 row / research sector code 1651432; dated ADM3 parent 1651,
imada,1651428,1651,زغوان الشمالية,Zaghouan Nord,36.411384,10.139864,ADM4 row / research sector code 1651428; dated ADM3 parent 1651,
imada,1651427,1651,زغوان المدينة,Zaghouan Ville,36.396911,10.14151,ADM4 row / research sector code 1651427; dated ADM3 parent 1651,
imada,1651429,1651,زغوان الجنوبية,Zaghouan Sud,36.402791,10.159815,ADM4 row / research sector code 1651429; dated ADM3 parent 1651,
imada,32621120,3262,بنان الجوفية,Benen Nord,35.677627,10.821666,ADM4 row / research sector code 32621120; dated ADM3 parent 3262,
imada,32621119,3262,بنان القبلية,Benen Sud,35.666425,10.844316,ADM4 row / research sector code 32621119; dated ADM3 parent 3262,
imada,32621121,3262,بوضر,Bodher,35.656268,10.816253,ADM4 row / research sector code 32621121; dated ADM3 parent 3262,
imada,32631125,3263,بوحجر,Bou-hjar,35.669288,10.863731,ADM4 row / research sector code 32631125; dated ADM3 parent 3263,
imada,32631124,3263,لمطة,Lamta,35.670432,10.879461,ADM4 row / research sector code 32631124; dated ADM3 parent 3263,
imada,63512026,6351,قبلي الجنوبية,Kebili Sud,33.710458,9.026925,ADM4 row / research sector code 63512026; dated ADM3 parent 6351,
imada,63522035,6352,‫الشمالية‬ ‫قبلي‬,Kebeli Nord,33.726115,9.004609,ADM4 row / research sector code 63522035; dated ADM3 parent 6352,
imada,63522036,6352,‫المنصورة‬,El Mansoura,33.730385,8.957197,ADM4 row / research sector code 63522036; dated ADM3 parent 6352,
imada,63522040,6352,‫تلمين‬,Telmine,33.705665,8.909597,ADM4 row / research sector code 63522040; dated ADM3 parent 6352,
imada,63512034,6351,‫جنعورة‬,Janoura,33.671855,8.969169,ADM4 row / research sector code 63512034; dated ADM3 parent 6351,
imada,63522037,6352,‫الرابطة‬,Errabta,33.735744,8.928712,ADM4 row / research sector code 63522037; dated ADM3 parent 6352,
imada,63522041,6352,‫تنبيب‬,Tenbib,33.710301,8.895717,ADM4 row / research sector code 63522041; dated ADM3 parent 6352,
imada,63522038,6352,‫طنبار‬,Tonbar,33.736283,8.901627,ADM4 row / research sector code 63522038; dated ADM3 parent 6352,
imada,63512027,6351,‫بازمة‬,Bazma,33.66593,9.042647,ADM4 row / research sector code 63512027; dated ADM3 parent 6351,
imada,63529999,6352,قبلي الشرقية,Kebeli Est,33.732466,8.981352,ADM4 row / research sector code 63529999; dated ADM3 parent 6352,
imada,32631122,3263,صيادة الشرقية,Sayada Est,35.666069,10.90967,ADM4 row / research sector code 32631122; dated ADM3 parent 3263,
imada,32631123,3263,صيادة الغربية,Sayada Ouest,35.659591,10.906856,ADM4 row / research sector code 32631123; dated ADM3 parent 3263,
imada,32611115,3261,بوزويتة,Bouzouita,35.625063,10.86357,ADM4 row / research sector code 32611115; dated ADM3 parent 3261,
imada,32611116,3261,حي الرياض,Cité Erriadh,35.651808,10.857378,ADM4 row / research sector code 32611116; dated ADM3 parent 3261,
imada,32611114,3261,صوة,Soua,35.640696,10.86462,ADM4 row / research sector code 32611114; dated ADM3 parent 3261,
imada,32611113,3261,قصرهلال,Ayed,35.652079,10.895951,ADM4 row / research sector code 32611113; dated ADM3 parent 3261,
imada,34651340,3465,عيثة الشلايا,Aïthet Chelaia,34.618923,10.482446,ADM4 row / research sector code 34651340; dated ADM3 parent 3465,
imada,34651338,3465,‫الشفار‬,Chaffar,34.578086,10.563302,ADM4 row / research sector code 34651338; dated ADM3 parent 3465,
imada,1654457,1654,الفحص,El Fahs,36.359738,9.903431,ADM4 row / research sector code 1654457; dated ADM3 parent 1654,
imada,1654452,1654,احواز الفحص,Banlieu D el Fahs,36.378503,9.919548,ADM4 row / research sector code 1654452; dated ADM3 parent 1654,
imada,1654463,1654,وادي الخضراء,Oued El Khadhra,36.35437,9.977267,ADM4 row / research sector code 1654463; dated ADM3 parent 1654,
imada,1654460,1654,بنت سعيدان,Bent Saïdane,36.255306,9.95098,ADM4 row / research sector code 1654460; dated ADM3 parent 1654,
imada,1654453,1654,جوقار,Jouguar,36.261589,10.031859,ADM4 row / research sector code 1654453; dated ADM3 parent 1654,
imada,1654459,1654,الغريفات,El Ghrifet,36.422131,9.844753,ADM4 row / research sector code 1654459; dated ADM3 parent 1654,
imada,34651336,3465,‫المحرس‬,Mahrès,34.544602,10.51785,ADM4 row / research sector code 34651336; dated ADM3 parent 3465,
imada,34651339,3465,سيدي غريب,Sidi Ghrib,34.492713,10.376668,ADM4 row / research sector code 34651339; dated ADM3 parent 3465,
imada,34651341,3465,‫السمارة‬,Es-Smara,34.449876,10.318044,ADM4 row / research sector code 34651341; dated ADM3 parent 3465,
imada,34651337,3465,المحرس الجنوبية,Mahres Sud,34.564205,10.423358,ADM4 row / research sector code 34651337; dated ADM3 parent 3465,
imada,1653448,1653,جبل الوسط,Jebel Ouest,36.560571,10.067306,ADM4 row / research sector code 1653448; dated ADM3 parent 1653,
imada,1653451,1653,عين عسكر,Aïn Asker,36.588899,9.973321,ADM4 row / research sector code 1653451; dated ADM3 parent 1653,
imada,1653449,1653,عين الصفصاف,Aïn Essafsaf,36.51118,10.14246,ADM4 row / research sector code 1653449; dated ADM3 parent 1653,
imada,34621316,3462,‫الشعال‬,El Châal,34.562262,10.33685,ADM4 row / research sector code 34621316; dated ADM3 parent 3462,
imada,34621312,3462,‫الغريبة‬,EL Ghraiba,34.553781,10.251537,ADM4 row / research sector code 34621312; dated ADM3 parent 3462,
imada,34621315,3462,الحشيشنة الشمالية‬,Hchichina Nord,34.541703,10.152195,ADM4 row / research sector code 34621315; dated ADM3 parent 3462,
imada,34621313,3462,‫المنار‬,El Manar,34.465782,10.240981,ADM4 row / research sector code 34621313; dated ADM3 parent 3462,
imada,31641033,3164,المردين,Mouredine,35.770352,10.524922,ADM4 row / research sector code 31641033; dated ADM3 parent 3164,
imada,31641036,3164,الكنايس,El Kenaïes,35.663939,10.482825,ADM4 row / research sector code 31641036; dated ADM3 parent 3164,
imada,31641032,3164,حبيب ثامر,Habib Thameur,35.7319,10.47347,ADM4 row / research sector code 31641032; dated ADM3 parent 3164,
imada,31641029,3164,التوارة الجنوبية,Ettouara Sud,35.730374,10.584729,ADM4 row / research sector code 31641029; dated ADM3 parent 3164,
imada,31641030,3164,الجديدين,Jedidine,35.756682,10.572917,ADM4 row / research sector code 31641030; dated ADM3 parent 3164,
imada,31641038,3164,النور,Ennour,35.739026,10.605819,ADM4 row / research sector code 31641038; dated ADM3 parent 3164,
imada,31641028,3164,التوارة الشمالية,Ettouara Nord,35.749214,10.598369,ADM4 row / research sector code 31641028; dated ADM3 parent 3164,
imada,31641037,3164,القبليين,El Kebline,35.711409,10.620064,ADM4 row / research sector code 31641037; dated ADM3 parent 3164,
imada,31641034,3164,مناعمة,Mneaema,35.704198,10.512639,ADM4 row / research sector code 31641034; dated ADM3 parent 3164,
imada,31641043,3164,النجاجرة,Nejajra,35.694077,10.595303,ADM4 row / research sector code 31641043; dated ADM3 parent 3164,
imada,31641042,3164,بني كلثوم,Béni Khalthoum,35.678121,10.607409,ADM4 row / research sector code 31641042; dated ADM3 parent 3164,
imada,31641041,3164,بني ربيعة,Beni Rabïaa,35.675194,10.570666,ADM4 row / research sector code 31641041; dated ADM3 parent 3164,
imada,31641040,3164,البرجين,Borgine,35.63972,10.549016,ADM4 row / research sector code 31641040; dated ADM3 parent 3164,
imada,31641039,3164,الفرادي,El Frady,35.580158,10.515335,ADM4 row / research sector code 31641039; dated ADM3 parent 3164,
imada,34621314,3462,الحشيشنة الجنوبية,El Hchichina Sud,34.433091,10.179086,ADM4 row / research sector code 34621314; dated ADM3 parent 3462,
imada,32581095,3258,المكنين الجوفية,Moknine Nord,35.633574,10.899451,ADM4 row / research sector code 32581095; dated ADM3 parent 3258,
imada,32581093,3258,المكنين الشرقية,Moknine Est,35.624865,10.922368,ADM4 row / research sector code 32581093; dated ADM3 parent 3258,
imada,32581097,3258,المكنين الغربية,Moknine Ouest,35.631911,10.889255,ADM4 row / research sector code 32581097; dated ADM3 parent 3258,
imada,32581094,3258,المكنين القبلية,Moknine Sud,35.5774,10.90793,ADM4 row / research sector code 32581094; dated ADM3 parent 3258,
imada,32581098,3258,خير الدين,Khéredine,35.60318,10.86771,ADM4 row / research sector code 32581098; dated ADM3 parent 3258,
imada,32581096,3258,راس الوادي,Ras El Ouad,35.641412,10.914867,ADM4 row / research sector code 32581096; dated ADM3 parent 3258,
imada,34641335,3464,‫الحمادة‬,El Hammada,34.406087,10.117424,ADM4 row / research sector code 34641335; dated ADM3 parent 3464,
imada,34641334,3464,سيدي محمد,Sidi Mohamed,34.438524,10.01771,ADM4 row / research sector code 34641334; dated ADM3 parent 3464,
imada,34641332,3464,‫الصخيرة‬,Skhira,34.301005,10.033283,ADM4 row / research sector code 34641332; dated ADM3 parent 3464,
imada,34641331,3464,‫نوال‬,Naoual,34.358057,9.864879,ADM4 row / research sector code 34641331; dated ADM3 parent 3464,
imada,34641329,3464,‫صبيح‬,Sbih,34.27681,9.904296,ADM4 row / research sector code 34641329; dated ADM3 parent 3464,
imada,34641333,3464,‫القنيطرة‬,El Kenitra,34.275804,9.964467,ADM4 row / research sector code 34641333; dated ADM3 parent 3464,
imada,34641330,3464,‫الخضراء‬,El Khadhra,34.245551,9.835907,ADM4 row / research sector code 34641330; dated ADM3 parent 3464,
imada,32601111,3260,السكرين,Sokrine,35.653023,10.959065,ADM4 row / research sector code 32601111; dated ADM3 parent 3260,
imada,32601110,3260,العيايشة,El Aïaïcha,35.627575,10.958171,ADM4 row / research sector code 32601110; dated ADM3 parent 3260,
imada,32601109,3260,الفضلين,El Fadhline,35.640519,10.98438,ADM4 row / research sector code 32601109; dated ADM3 parent 3260,
imada,32601112,3260,بودريس,Bou-driss,35.644407,10.943292,ADM4 row / research sector code 32601112; dated ADM3 parent 3260,
imada,32601108,3260,حومة السوق,Houmet Essouk,35.643137,10.974597,ADM4 row / research sector code 32601108; dated ADM3 parent 3260,
